transaction_id,date,customer_id,product_id,category,region,sales_amount,quantity,discount_percent,tax_amount,shipping_cost,total_amount,status,payment_method,customer_segment,delivery_days,rating,is_repeat_customer,promotion_applied,season,year,month
189,2020-08-31,3068,8961,Furniture,Central,3011.99,14,0,240.96,6.04,,Returned,Credit Card,Basic,29,4,True,False,Summer,2020,8
190,2020-07-01,3630,2450,Electronics,East,4001.06,20,15,320.08,19.36,3740.34,Returned,Cash,Premium,30,1,True,False,Summer,2020,7
191,2022-10-03,940,9876,Furniture,North,4311.25,1,10,344.9,21.85,4246.88,Pending,PayPal,Basic,27,1,True,False,Fall,2022,10
192,2020-05-14,2018,3057,Toys,Central,2426.02,14,25,194.08,11.69,2025.28,Returned,Credit Card,Basic,,4,False,False,Spring,2020,5
193,2021-07-30,2290,4454,Sports,East,236.97,18,20,18.96,3.5,212.04,Returned,Debit Card,Premium,1,2,False,True,Summer,2021,7
194,2024-08-31,70,7069,,North,4082.12,15,25,326.57,6.17,3394.33,Shipped,Cash,Premium,29,5,True,False,Summer,2024,8
195,2021-01-31,2127,4734,Books,North,3302.59,19,25,264.21,34.12,2775.27,Delivered,PayPal,VIP,22,4,True,True,Winter,2021,1
196,2022-03-13,2048,6394,Clothing,West,981.09,3,20,78.49,40.38,903.74,Pending,PayPal,Standard,25,4,False,True,Spring,2022,3
197,2023-11-21,458,5831,Toys,West,334.49,5,,26.76,45.96,407.21,Returned,Credit Card,Basic,4,5,True,True,Fall,2023,11
198,2022-06-29,2931,9866,Furniture,Central,937.76,,30,75.02,2.2,733.65,Returned,Cash,Standard,7,3,False,False,Summer,2022,6
199,2023-06-15,1828,8643,Food,East,1505.16,11,5,,,1555.55,Returned,PayPal,Basic,1,3,False,False,Summer,2023,6
200,2021-06-20,2500,7056,Furniture,Central,4554.14,1,30,364.33,33.87,3586.1,Cancelled,PayPal,Standard,25,2,False,False,Summer,2021,6
201,2022-11-06,3180,9342,Home,East,4842.24,16,5,387.38,36.36,5023.87,Returned,Debit Card,Standard,8,3,False,False,Fall,2022,11
202,2022-11-28,4076,7264,Beauty,North,1764.36,19,0,141.15,23.26,1928.77,Delivered,PayPal,Standard,22,3,False,True,Fall,2022,11
203,2020-01-18,98,9399,Furniture,South,3852.68,10,30,308.21,17.33,3022.42,Cancelled,Credit Card,Standard,23,4,True,True,Winter,2020,1
204,2021-12-27,191,1527,Furniture,East,1705.71,14,15,136.46,34.29,1620.6,Delivered,Debit Card,Basic,15,,True,True,Winter,2021,12
205,2020-05-22,91,7731,Clothing,West,4557.61,13,10,364.61,10.29,4476.75,Cancelled,Bank Transfer,Standard,22,,True,False,Spring,2020,5
206,2022-10-02,2437,3869,Furniture,West,2306.42,19,0,184.51,36.86,2527.79,Shipped,Bank Transfer,Premium,24,4,True,True,Fall,2022,10
207,2020-12-03,3272,7499,Books,South,1271.31,17,0,101.7,23.11,1396.12,Shipped,PayPal,Standard,20,3,False,True,Winter,2020,12
208,2020-03-11,843,6051,,West,4464.51,18,5,357.16,22.1,4620.54,Pending,Credit Card,Premium,27,,True,False,Spring,2020,3
209,2022-05-26,3759,5562,Sports,South,612.81,7,0,49.02,17.83,679.66,Returned,Credit Card,VIP,25,3,False,False,Spring,2022,5
210,2022-11-12,2531,8020,Garden,South,3206.55,8,20,,29.37,2851.13,Cancelled,PayPal,Basic,,4,False,True,Fall,2022,11
211,2023-09-23,4028,4153,Furniture,South,4942.0,8,20,395.36,43.64,4392.6,Pending,Debit Card,Standard,10,4,True,False,Fall,2023,9
212,2022-06-22,3502,5918,Furniture,South,2119.26,20,25,169.54,21.67,1780.66,Cancelled,,Basic,30,4,False,False,Summer,2022,6
213,2020-09-11,4175,7032,Toys,South,,19,5,154.42,9.71,1997.9,Pending,Debit Card,,25,4,True,True,Fall,2020,9
214,2022-10-22,4691,6642,Books,West,,13,20,387.1,15.4,4273.49,Cancelled,Cash,Basic,5,2,True,True,Fall,2022,10
215,2021-06-15,3095,2052,Garden,West,4914.91,14,15,,31.34,4602.2,Delivered,Credit Card,Basic,16,5,False,False,Summer,2021,6
216,2022-02-14,,3013,Books,South,3057.94,12,30,244.64,16.51,2401.71,,PayPal,Basic,8,4,True,False,Winter,2022,2
217,2021-08-24,714,9990,Beauty,West,3039.8,5,30,243.18,26.0,2397.04,Delivered,Credit Card,Basic,25,3,True,False,Summer,2021,8
218,2024-04-18,4604,8159,Food,East,4620.0,3,25,369.6,17.16,3851.76,Pending,Bank Transfer,Basic,18,4,False,True,Spring,2024,4
219,2023-01-07,2322,1562,Books,North,4263.29,11,5,341.06,40.81,4432.0,Delivered,PayPal,Standard,30,1,True,False,Winter,2023,1
220,2020-02-14,2319,4196,Home,South,2744.24,11,15,219.54,33.89,2586.03,Returned,Cash,Standard,26,1,True,True,Winter,2020,2
221,2020-04-25,1218,7619,Clothing,West,489.28,16,5,39.14,47.25,551.21,Delivered,Cash,VIP,4,1,True,False,Spring,2020,4
222,2022-09-18,1515,1323,Home,Central,4999.77,14,10,399.98,28.57,4928.34,Delivered,Bank Transfer,Premium,26,1,True,True,Fall,2022,9
223,2022-11-02,2404,8289,Beauty,Central,22024.0,18,5,119.99,21.15,,Delivered,PayPal,Standard,20,5,True,False,Fall,2022,11
224,2022-03-30,1579,9379,Toys,East,2285.78,,25,182.86,21.27,1918.47,Returned,PayPal,Basic,25,2,True,True,Spring,2022,3
225,2024-01-31,2221,1785,Toys,Central,4378.8,19,30,350.3,40.34,3455.8,Shipped,Bank Transfer,Premium,21,2,False,True,Winter,2024,1
226,2022-05-26,652,4932,Furniture,North,2607.77,8,10,208.62,31.78,2587.39,Shipped,Bank Transfer,Premium,20,1,False,True,Spring,2022,5
227,2022-12-08,1397,2855,Food,North,4519.96,6,,361.6,18.35,4899.91,Returned,Credit Card,VIP,1,3,,True,,2022,12
228,2022-12-19,3239,6971,Furniture,East,2576.45,5,15,206.12,6.19,2402.29,Shipped,PayPal,VIP,11,2,False,False,Winter,2022,12
229,2020-09-17,174,6638,Food,East,1631.19,,20,130.5,36.3,1471.75,Returned,Bank Transfer,Basic,28,2,False,True,Fall,2020,9
230,2023-04-25,145,2489,Toys,East,3148.25,5,5,251.86,6.02,3248.72,Delivered,PayPal,VIP,29,,False,False,Spring,2023,4
142,2022-10-03,2961,9664,Food,South,1824.27,10,0,145.94,4.84,1975.05,Shipped,Cash,Premium,20,4,True,True,Fall,2022,10
232,2024-12-01,3433,9255,Furniture,South,3799.18,18,10,303.93,44.75,3767.94,Returned,Credit Card,VIP,13,3,True,True,,2024,12
233,2022-10-28,374,5781,Furniture,East,3541.69,17,10,283.34,15.17,3486.03,Delivered,Bank Transfer,Basic,23,3,False,False,Fall,2022,10
169,2021-03-25,872,7258,Books,Central,3655.08,9,5,292.41,12.8,3777.54,Shipped,Cash,VIP,6,2,False,True,Spring,2021,3
235,2022-03-18,4316,1193,Toys,North,3439.96,7,0,275.2,7.18,3722.34,,Credit Card,Premium,27,1,False,False,Spring,2022,3
236,2023-01-18,3403,4675,Toys,East,3463.29,18,0,277.06,1.06,3741.41,Shipped,Debit Card,Basic,20,3,True,True,Winter,2023,1
237,2020-11-03,2175,2251,Furniture,South,4466.66,10,20,357.33,40.88,3971.54,Pending,PayPal,Standard,12,4,False,False,Fall,2020,11
238,2023-01-30,4734,4593,Food,South,,18,15,199.24,26.62,2342.82,Shipped,Debit Card,VIP,27,2,True,True,Winter,2023,1
239,,3412,3988,Furniture,East,378.11,20,30,,7.91,302.84,Delivered,Debit Card,Premium,14,4,False,False,Spring,2023,4
240,2022-12-04,4582,2264,Beauty,West,1894.03,5,25,151.52,10.59,1582.63,Returned,PayPal,Basic,4,,False,True,Winter,2022,12
241,2023-03-02,3262,6152,Sports,North,233.92,16,0,18.71,,255.03,Cancelled,Credit Card,Standard,3,1,True,True,Spring,2023,3
242,2024-02-01,3530,7350,Garden,South,3047.61,17,,243.81,17.07,2394.21,Delivered,Cash,Basic,9,,True,False,Winter,2024,2
243,2023-08-24,1057,9396,Sports,West,4621.56,4,20,369.72,24.41,4091.38,Shipped,,Premium,6,1,False,False,Summer,2023,8
244,2020-06-24,3984,8802,Beauty,South,909.56,4,15,72.76,38.41,884.3,Pending,Cash,Standard,25,3,True,True,Summer,2020,6
245,2022-05-09,1348,7866,Home,South,2628.64,9,5,210.29,41.53,2749.03,Shipped,Bank Transfer,Basic,27,,False,False,Spring,2022,5
246,2022-12-02,1538,9947,Garden,East,3614.21,15,30,289.14,42.86,2861.95,Pending,Credit Card,VIP,12,5,False,True,Winter,2022,12
247,2022-06-11,851,1269,Toys,Central,1914.0,14,25,,14.16,1602.78,Shipped,Bank Transfer,Standard,4,4,,False,Summer,2022,6
248,2021-09-21,3068,9502,Garden,South,4194.04,14,25,335.52,12.08,3493.13,Returned,Cash,Standard,11,4,True,False,Fall,2021,9
249,2021-10-22,646,1414,Furniture,East,1026.78,3,0,82.14,21.87,1130.79,Cancelled,Credit Card,Standard,21,1,True,False,Fall,2021,10
250,2024-09-12,3440,6137,Beauty,South,1047.78,4,15,83.82,39.77,1014.2,Pending,Bank Transfer,Premium,24,1,True,True,Fall,2024,9
251,2020-10-10,3827,9123,Toys,East,1106.61,5,10,88.53,13.68,1098.16,Pending,Debit Card,VIP,15,3,True,False,Fall,2020,10
252,2022-07-09,4346,1490,Sports,South,844.57,2,20,67.57,12.65,755.88,Delivered,Debit Card,Basic,18,3,True,False,Summer,2022,7
253,2023-03-21,4085,5496,Clothing,Central,4464.39,14,25,357.15,37.81,3743.25,Cancelled,Cash,Premium,1,1,False,False,Spring,2023,3
254,2022-10-08,3064,2683,Electronics,South,3065.48,13,10,245.24,34.82,3038.99,Pending,Bank Transfer,Premium,26,1,True,False,Fall,2022,10
255,2020-09-15,4275,8830,Books,West,1603.47,5,30,128.28,29.21,1279.92,Shipped,Credit Card,Premium,22,4,True,False,Fall,2020,9
256,2022-10-30,3279,5552,Books,Central,537.25,5,5,42.98,45.83,599.2,Delivered,Bank Transfer,Basic,18,4,False,False,Fall,2022,10
257,2024-02-08,895,5078,Food,North,4640.82,7,10,371.27,9.47,4557.48,Cancelled,PayPal,Standard,12,5,True,False,Winter,2024,2
258,2023-10-27,1455,2261,Electronics,West,356.58,6,10,28.53,44.99,394.44,Shipped,Debit Card,Premium,26,4,False,False,Fall,2023,10
259,2021-09-08,4255,1339,Toys,South,,17,30,284.29,33.2,2805.07,Cancelled,PayPal,VIP,29,3,False,False,Fall,2021,9
260,2023-04-01,2363,1136,Furniture,South,2605.19,11,30,208.42,30.62,2062.67,Cancelled,PayPal,Premium,,3,True,True,Spring,2023,4
261,2024-04-23,1793,6810,Toys,North,2808.14,3,25,224.65,13.53,2344.29,Shipped,Debit Card,VIP,10,3,False,False,Spring,2024,4
262,2023-11-22,217,7896,Furniture,East,1573.17,12,15,125.85,17.71,1480.75,Cancelled,Credit Card,VIP,3,1,True,False,Fall,2023,11
263,2022-11-12,1268,6093,Electronics,Central,3699.42,,25,295.95,10.25,3080.76,Cancelled,Bank Transfer,Premium,10,2,False,False,Fall,2022,11
264,2021-01-13,820,9076,Books,North,717.01,8,5,57.36,25.58,764.1,Delivered,Bank Transfer,Basic,15,4,True,True,Winter,2021,1
265,2023-09-05,3228,8925,Beauty,South,765.5,19,10,61.24,22.97,773.16,Pending,Cash,Premium,6,1,False,True,Fall,2023,9
266,2024-12-08,598,7132,Electronics,East,878.25,13,30,70.26,48.67,733.7,Pending,Debit Card,Standard,1,1,True,False,Winter,2024,12
267,2023-10-29,4577,2100,Toys,Central,3652.59,17,15,292.21,9.51,3406.42,Shipped,PayPal,Basic,12,2,True,True,Fall,2023,10
268,2020-04-26,2138,1973,Home,East,2734.25,4,20,218.74,23.55,2429.69,Delivered,Credit Card,Premium,16,3,True,True,Spring,2020,4
269,2021-04-11,149,1854,Toys,West,117.0,2,0,9.36,38.68,165.04,Pending,Credit Card,Premium,8,5,True,True,Spring,2021,4
270,2020-03-30,630,9907,Sports,South,1577.49,20,25,126.2,44.52,1353.84,Pending,Bank Transfer,Basic,23,4,True,True,Spring,2020,3
271,2024-06-01,2215,7294,Clothing,Central,,8,25,57.47,22.01,618.27,Returned,PayPal,Basic,30,3,False,True,Summer,2024,6
272,2022-05-25,4381,9501,Toys,South,,2,30,313.22,5.46,3059.35,Pending,Credit Card,Basic,9,,False,False,Spring,2022,5
273,2020-01-19,5000,2049,Books,East,2337.53,12,15,187.0,31.89,2205.79,Delivered,Bank Transfer,Basic,23,3,True,False,Winter,2020,1
274,2022-11-04,3494,3344,Garden,East,2224.63,17,0,177.97,11.85,2414.45,Pending,Bank Transfer,Standard,17,5,False,False,Fall,2022,11
275,2023-08-22,994,9646,Garden,Central,401.44,3,5,32.12,28.27,441.76,Pending,PayPal,Premium,15,4,False,True,Summer,2023,8
276,2022-05-07,2351,2932,Toys,South,1156.52,5,20,92.52,,1029.99,Pending,Cash,Standard,27,2,True,False,Spring,2022,5
277,2023-12-29,2908,7699,Toys,West,1474.03,11,30,117.92,44.92,1194.66,Delivered,PayPal,VIP,15,5,True,False,Winter,2023,12
278,2024-09-24,1726,5558,Garden,East,4640.94,10,10,371.28,19.2,4567.33,Returned,Debit Card,Standard,18,,True,,Fall,2024,9
279,2023-03-15,983,8082,Clothing,East,2138.25,15,20,171.06,6.31,1887.97,Returned,Cash,Premium,11,1,False,True,Spring,2023,3
280,2024-11-21,727,,Clothing,Central,4716.38,7,10,377.31,23.51,4645.56,Cancelled,Debit Card,Standard,22,4,False,True,Fall,2024,11
281,2022-07-04,1050,8925,Beauty,South,1633.73,14,0,130.7,8.81,1773.24,Pending,Cash,Basic,9,2,True,False,Summer,2022,7
282,2020-08-13,740,6460,Home,North,4739.91,20,20,379.19,16.48,4187.6,Shipped,PayPal,Standard,2,5,False,True,Summer,2020,8
283,2021-05-21,696,9265,Toys,Central,178.55,4,30,14.28,39.2,178.47,Pending,Credit Card,VIP,9,5,False,True,Spring,2021,5
284,2022-12-28,3705,1407,Food,West,2537.9,13,0,203.03,49.66,2790.59,Cancelled,Credit Card,VIP,27,,False,False,Winter,2022,12
285,2023-05-11,1932,8913,Clothing,West,2038.61,1,10,163.09,34.52,2032.36,Delivered,Cash,VIP,28,,True,False,Spring,2023,5
286,2024-12-26,4953,8583,Sports,South,1864.44,6,5,149.16,14.51,1934.89,Delivered,Debit Card,Premium,11,5,True,True,Winter,2024,12
287,2024-11-12,635,2687,Books,Central,2136.57,10,10,170.93,31.23,2125.07,Pending,Bank Transfer,VIP,1,,True,False,Fall,2024,11
288,2022-11-13,3159,6816,Home,North,4038.1,14,25,323.05,23.58,3375.2,Returned,PayPal,VIP,,3,False,True,Fall,2022,11
289,2022-02-05,2079,1212,Electronics,West,22415.63,1,5,72.26,22.1,,Cancelled,Cash,VIP,21,,True,True,Winter,2022,2
290,2024-09-04,1591,1273,Sports,South,4230.56,2,15,338.44,31.87,3966.29,Delivered,Bank Transfer,Basic,15,5,False,True,Fall,2024,9
291,2024-09-08,165,1171,Sports,South,3484.5,19,15,278.76,4.41,3244.99,Cancelled,Debit Card,Basic,27,2,False,False,Fall,2024,9
292,2023-08-07,3555,5729,Home,East,2619.98,6,0,,47.48,2877.06,Shipped,Cash,Basic,22,1,True,True,Summer,2023,8
293,2021-01-18,4719,7542,Food,East,4566.61,10,5,365.33,23.34,4726.95,Returned,Cash,VIP,6,3,True,True,Winter,2021,1
294,2021-09-25,1410,2316,Food,South,3966.39,5,,317.31,17.31,3111.09,Cancelled,Cash,VIP,25,4,True,False,Fall,2021,9
295,2022-03-17,1927,6568,Electronics,West,2675.23,12,15,214.02,33.49,2521.46,Shipped,PayPal,VIP,14,4,True,True,Spring,2022,3
296,2024-07-10,3291,1893,Books,North,71.0,11,5,5.68,28.73,101.86,Pending,Debit Card,VIP,3,3,False,False,Summer,2024,7
297,2022-07-31,2190,6847,Beauty,North,1841.85,20,25,147.35,18.46,1547.2,Shipped,Cash,Basic,23,5,True,False,Summer,2022,7
298,2020-07-26,2105,2298,Toys,South,1915.75,3,10,153.26,46.37,,Returned,Cash,Standard,22,4,False,False,Summer,2020,7
167,2022-08-05,4992,7893,Sports,West,,11,0,239.95,11.07,3250.43,Shipped,Debit Card,Basic,22,1,False,False,Summer,2022,8
300,2020-11-15,4559,4845,Home,Central,3128.06,6,20,250.24,17.58,2770.27,Cancelled,PayPal,VIP,9,3,False,False,Fall,2020,11
301,2022-07-09,806,7850,Toys,North,793.27,6,15,63.46,14.42,752.16,Pending,Debit Card,VIP,,5,False,True,Summer,2022,7
302,2020-12-24,4942,4963,Beauty,North,2366.12,7,10,189.29,6.63,2325.43,Delivered,Cash,VIP,3,3,True,True,Winter,2020,12
303,2024-08-23,849,5300,Garden,North,4113.36,2,10,329.07,19.97,4051.06,Pending,Credit Card,VIP,25,3,False,False,Summer,2024,8
304,2021-08-13,3894,5831,Furniture,East,139.44,12,20,11.16,18.14,,Pending,Bank Transfer,Standard,21,5,False,False,Summer,2021,8
305,2022-02-16,980,6840,Garden,North,81.02,3,10,6.48,11.24,90.64,Cancelled,PayPal,Basic,18,5,True,True,Winter,2022,2
306,2024-10-22,522,3171,Electronics,South,1232.98,15,5,98.64,2.01,1271.98,Shipped,Cash,Standard,19,4,True,True,Fall,2024,10
307,2023-07-24,3960,5909,Home,East,3075.92,15,0,246.07,12.59,,Returned,Debit Card,VIP,4,4,True,True,Summer,2023,7
308,2022-12-22,1408,3574,Home,Central,2364.66,10,20,189.17,10.51,2091.41,Shipped,PayPal,Basic,14,,False,False,Winter,2022,12
309,2020-02-09,3133,4267,Garden,East,4094.48,7,5,327.56,33.1,4250.42,Delivered,Cash,VIP,20,1,False,False,Winter,2020,2
310,2020-05-31,2009,9955,Books,East,1629.48,14,30,130.36,7.59,1278.59,Pending,Cash,Standard,15,3,False,True,Spring,2020,5
311,2024-06-22,4131,6358,Beauty,East,249.68,17,0,19.97,45.65,315.3,Delivered,Cash,Standard,25,3,True,True,Summer,2024,6
312,,2641,5241,Garden,East,4102.84,14,0,328.23,20.07,4451.14,Returned,Debit Card,Standard,18,1,False,False,Winter,2024,2
313,2020-11-30,3602,7145,Food,West,2127.18,9,5,170.17,46.82,2237.81,Returned,Credit Card,Standard,16,3,False,True,Fall,2020,11
314,2020-08-17,2540,8113,Books,North,4725.04,1,,378.0,19.0,5122.04,Delivered,Debit Card,Premium,5,4,True,True,Summer,2020,8
315,2020-11-18,897,1491,Books,East,2102.0,6,20,168.16,48.27,,Shipped,Credit Card,Standard,1,,True,False,Fall,2020,11
316,2024-10-20,790,4215,Home,South,3020.32,1,10,241.63,23.81,2983.73,Shipped,PayPal,VIP,17,3,True,False,Fall,2024,10
317,2024-06-25,1327,1191,Beauty,South,1931.3,2,30,154.5,9.89,1516.3,Delivered,Bank Transfer,Basic,6,4,False,False,Summer,2024,6
318,2020-02-22,2848,8146,Clothing,Central,4824.12,5,0,385.93,11.36,5221.41,Shipped,PayPal,Standard,17,5,True,True,Winter,2020,2
319,2023-06-20,3284,9548,Beauty,South,1139.02,5,20,91.12,47.11,1049.45,Returned,Credit Card,Standard,27,2,True,False,Summer,2023,6
320,2021-07-19,2257,1176,Home,North,710.8,13,0,56.86,36.3,803.96,Shipped,PayPal,Premium,29,4,True,False,Summer,2021,7
321,2023-05-20,862,5590,Books,Central,4799.07,12,5,,43.47,4986.52,Returned,Bank Transfer,Basic,25,4,False,False,Spring,2023,5
322,2020-07-20,327,8212,Garden,North,2882.37,4,30,230.59,,2260.18,Delivered,PayPal,VIP,24,3,False,True,Summer,2020,7
323,2023-07-24,1410,2456,Garden,South,1323.24,6,5,105.86,27.92,1390.86,Cancelled,Cash,VIP,25,2,True,False,Summer,2023,7
324,2023-01-07,2158,6573,Toys,West,897.76,20,25,71.82,3.8,748.94,Shipped,Credit Card,Standard,,2,True,True,Winter,2023,1
325,2020-02-12,4249,7342,Sports,East,4289.08,16,30,343.13,21.95,3367.44,Pending,Debit Card,Standard,30,5,False,True,Winter,2020,2
326,2021-04-03,,8347,Electronics,West,2331.78,19,30,186.54,2.66,1821.45,Delivered,Cash,Standard,7,3,False,False,Spring,2021,4
327,2020-01-14,3390,4188,Garden,South,,2,25,388.38,37.72,4067.15,Cancelled,Cash,Standard,6,3,False,False,Winter,2020,1
328,2023-08-18,485,2564,Home,East,,11,15,253.5,37.59,2984.49,Returned,Bank Transfer,Basic,22,5,True,True,Summer,2023,8
329,2023-01-05,1372,9153,Furniture,East,4442.29,4,30,355.38,46.71,3511.69,Pending,Debit Card,VIP,13,1,False,True,Winter,2023,1
330,2023-02-27,1623,7984,Toys,North,2879.68,18,20,230.37,19.71,2553.82,Delivered,Credit Card,Premium,19,5,False,True,Winter,2023,2
331,2020-04-17,1758,4042,Sports,South,4120.49,14,25,329.64,25.42,3445.43,,Debit Card,Basic,13,3,False,True,Spring,2020,4
332,,3389,4104,Beauty,North,2856.99,10,5,228.56,47.01,2989.71,Delivered,Cash,Basic,24,4,False,False,Fall,2023,10
333,2020-06-26,3180,2104,Garden,South,2778.2,16,5,222.26,6.36,2867.91,Delivered,Debit Card,Basic,12,1,True,True,Summer,2020,6
334,2020-02-21,465,2067,Home,South,4357.97,3,30,348.64,,,Delivered,Bank Transfer,Standard,2,,False,False,Winter,2020,2
335,2023-10-30,2951,5699,Furniture,West,2457.91,9,10,196.63,49.01,2457.76,Returned,Cash,Basic,13,4,False,False,Fall,2023,10
336,2022-12-21,3796,7688,Books,South,1037.52,7,25,83.0,9.55,870.69,Shipped,Bank Transfer,VIP,14,,True,True,Winter,2022,12
337,2022-04-03,2591,9693,Electronics,North,,7,5,230.37,20.56,2986.55,Shipped,Debit Card,Premium,30,4,True,True,Spring,2022,4
338,2020-08-30,2044,3402,Clothing,South,2666.2,20,15,213.3,7.91,2487.48,Cancelled,Debit Card,Premium,22,3,False,True,Summer,2020,8
339,2024-06-07,,7844,Sports,South,4802.47,7,25,384.2,16.03,4002.08,Pending,Cash,Basic,25,1,True,True,Summer,2024,6
340,2022-02-17,2803,6672,Home,East,1948.1,9,25,155.85,18.76,1635.68,Delivered,Debit Card,Premium,6,2,True,,Winter,2022,2
341,2023-06-18,1000,3272,Clothing,,361.21,19,25,28.9,48.28,348.09,Cancelled,Cash,Standard,24,1,True,True,Summer,2023,6
342,2020-09-10,4853,7754,Books,East,3517.31,3,5,281.38,9.35,3632.17,Delivered,Cash,Premium,27,,True,False,Fall,2020,9
343,2024-01-29,1559,3794,Sports,West,4200.23,15,10,336.02,37.11,4153.34,Cancelled,Credit Card,Basic,28,4,False,True,Winter,2024,1
344,2022-08-25,1866,9177,Furniture,North,758.0,11,5,60.64,1.08,781.82,Cancelled,Cash,Basic,11,5,True,False,Summer,2022,8
345,2023-03-03,2561,8801,Home,East,4852.45,3,0,388.2,22.35,5263.0,Returned,Debit Card,VIP,11,1,True,True,Spring,2023,3
346,2024-01-30,484,4659,Sports,Central,1337.38,15,15,106.99,38.87,1282.63,Shipped,Bank Transfer,Basic,24,5,False,False,Winter,2024,1
347,2020-10-22,3660,3571,Sports,East,1487.56,1,25,119.0,32.2,,Delivered,Bank Transfer,Standard,24,1,False,False,Fall,2020,10
348,2024-03-29,838,4850,Sports,East,2846.96,17,0,227.76,36.14,3110.86,Shipped,Credit Card,VIP,25,3,True,True,Spring,2024,3
349,2021-03-24,4180,9064,Toys,North,,5,30,303.6,6.88,2967.01,Returned,Debit Card,Standard,30,5,False,True,Spring,2021,3
350,2021-06-17,1515,7348,Food,Central,1969.24,10,15,157.54,1.44,1832.83,Shipped,PayPal,Premium,7,3,False,False,Summer,2021,6
351,2023-02-22,2247,5971,Garden,North,2987.73,8,0,239.02,30.82,3257.57,Delivered,Credit Card,Basic,15,2,True,False,Winter,2023,2
352,2024-12-20,534,7183,Beauty,West,2903.09,18,10,232.25,13.5,2858.53,Pending,Debit Card,Premium,28,4,True,False,Winter,2024,12
353,2024-02-29,3042,9859,Sports,Central,246.0,12,0,19.68,29.9,295.58,Returned,Cash,Basic,11,4,True,False,Winter,2024,2
354,2023-01-11,670,2833,Home,North,3167.16,6,30,253.37,39.94,2510.32,Cancelled,PayPal,VIP,27,5,False,True,Winter,2023,1
355,2024-03-22,2512,7653,Food,North,949.77,,30,75.98,48.46,789.28,Delivered,Credit Card,Basic,1,3,False,False,Spring,2024,3
356,2023-10-22,4416,7925,Garden,West,2461.75,2,15,196.94,15.98,2305.41,Shipped,Credit Card,Basic,,3,False,False,Fall,2023,10
357,2020-02-27,400,2927,Beauty,West,4678.34,15,0,374.27,25.1,5077.71,Shipped,,Standard,2,2,False,False,Winter,2020,2
358,2020-09-27,3018,2742,Electronics,Central,3704.38,20,20,296.35,1.18,3261.03,Shipped,Debit Card,Standard,6,4,False,False,Fall,2020,9
359,2023-02-20,100,5356,Electronics,South,208.38,7,5,16.67,15.02,229.65,Shipped,Bank Transfer,Premium,5,2,True,True,Winter,2023,2
360,2022-01-10,3062,4681,Furniture,Central,4688.67,9,15,375.09,2.98,4363.44,Cancelled,Cash,Premium,25,1,False,False,Winter,2022,1
361,2022-08-20,4703,6522,Beauty,Central,2562.09,13,30,204.97,43.56,2041.99,Pending,PayPal,Standard,10,3,False,False,Summer,2022,8
